manager_id,manager_name,company_id,company_name,avatar,start_day,scale,best_reward,description,fund_code,fund_name
30528543,陈怡,80061674,泰康资产,https://pdf.dfcfw.com/pdf/H8_30528543_1.JPG,2017-04-19,105.88,98.43%,"陈怡女士:金融学硕士。2016年5月加入泰康资产,现任公募事业部股票投资总监,2017年4月19日至今担任泰康丰盈债券型证券投资基金基金经理,2017年4月19日-2019年5月8日担任泰康宏泰回报混合型证券投资基金基金经理,2017年10月13日至今担任泰康金泰回报3个月定期开放混合型证券投资基金基金经理,2017年11月9日至今担任泰康安泰回报混合型证券投资基金基金经理,2017年11月28日至今担任泰康新回报灵活配置混合型证券投资基金基金经理,2018年1月19日-2019年5月8日担任泰康均衡优选混合型证券投资基金基金经理。2018年8月23日至今担任泰康弘实3个月定期开放混合型发起式证券投资基金基金经理,2019年3月22日至今担任泰康裕泰债券型证券投资基金基金经理。曾任职万家基金管理有限公司研究部研究员,平安养老保险股份有限公司权益投资部研究员、行业投资经理。2020年06月30日担任泰康申润一年持有期混合型证券投资基金基金经理。",	009448,泰康申润一年持有期混合A
30358426,鞠婷,80050229,上投摩根基金,https://pdf.dfcfw.com/pdf/H8_30358426_1.JPG,2015-07-09,1013.74,14.64%,"鞠婷女士:硕士,1997年7月至2001年5月在中国建设银行第一支行担任助理经济师,2006年3月至2014年10月在瑞穗银行总行担任总经理助理,自2014年10月起加入上投摩根基金管理有限公司,担任上投摩根基金管理有限公司货币市场投资部基金经理助理一职,自2015年7月起担任上投摩根现金管理货币市场基金基金经理。自2016年5月起同时担任上投摩根天添盈货币市场基金和上投摩根天添宝货币市场基金基金经理。自2020年03月20日担任上投摩根货币市场基金基金经理。",	370010,上投摩根货币A
30358426,鞠婷,80050229,上投摩根基金,https://pdf.dfcfw.com/pdf/H8_30358426_1.JPG,2015-07-09,1013.74,14.64%,"鞠婷女士:硕士,1997年7月至2001年5月在中国建设银行第一支行担任助理经济师,2006年3月至2014年10月在瑞穗银行总行担任总经理助理,自2014年10月起加入上投摩根基金管理有限公司,担任上投摩根基金管理有限公司货币市场投资部基金经理助理一职,自2015年7月起担任上投摩根现金管理货币市场基金基金经理。自2016年5月起同时担任上投摩根天添盈货币市场基金和上投摩根天添宝货币市场基金基金经理。自2020年03月20日担任上投摩根货币市场基金基金经理。",	370011,上投摩根货币B
30358426,鞠婷,80050229,上投摩根基金,https://pdf.dfcfw.com/pdf/H8_30358426_1.JPG,2015-07-09,1013.74,14.64%,"鞠婷女士:硕士,1997年7月至2001年5月在中国建设银行第一支行担任助理经济师,2006年3月至2014年10月在瑞穗银行总行担任总经理助理,自2014年10月起加入上投摩根基金管理有限公司,担任上投摩根基金管理有限公司货币市场投资部基金经理助理一职,自2015年7月起担任上投摩根现金管理货币市场基金基金经理。自2016年5月起同时担任上投摩根天添盈货币市场基金和上投摩根天添宝货币市场基金基金经理。自2020年03月20日担任上投摩根货币市场基金基金经理。",	000712,上投摩根天添宝货币A
30358426,鞠婷,80050229,上投摩根基金,https://pdf.dfcfw.com/pdf/H8_30358426_1.JPG,2015-07-09,1013.74,14.64%,"鞠婷女士:硕士,1997年7月至2001年5月在中国建设银行第一支行担任助理经济师,2006年3月至2014年10月在瑞穗银行总行担任总经理助理,自2014年10月起加入上投摩根基金管理有限公司,担任上投摩根基金管理有限公司货币市场投资部基金经理助理一职,自2015年7月起担任上投摩根现金管理货币市场基金基金经理。自2016年5月起同时担任上投摩根天添盈货币市场基金和上投摩根天添宝货币市场基金基金经理。自2020年03月20日担任上投摩根货币市场基金基金经理。",	000856,上投摩根天添盈货币B
30358426,鞠婷,80050229,上投摩根基金,https://pdf.dfcfw.com/pdf/H8_30358426_1.JPG,2015-07-09,1013.74,14.64%,"鞠婷女士:硕士,1997年7月至2001年5月在中国建设银行第一支行担任助理经济师,2006年3月至2014年10月在瑞穗银行总行担任总经理助理,自2014年10月起加入上投摩根基金管理有限公司,担任上投摩根基金管理有限公司货币市场投资部基金经理助理一职,自2015年7月起担任上投摩根现金管理货币市场基金基金经理。自2016年5月起同时担任上投摩根天添盈货币市场基金和上投摩根天添宝货币市场基金基金经理。自2020年03月20日担任上投摩根货币市场基金基金经理。",	000855,上投摩根天添盈货币A
30358426,鞠婷,80050229,上投摩根基金,https://pdf.dfcfw.com/pdf/H8_30358426_1.JPG,2015-07-09,1013.74,14.64%,"鞠婷女士:硕士,1997年7月至2001年5月在中国建设银行第一支行担任助理经济师,2006年3月至2014年10月在瑞穗银行总行担任总经理助理,自2014年10月起加入上投摩根基金管理有限公司,担任上投摩根基金管理有限公司货币市场投资部基金经理助理一职,自2015年7月起担任上投摩根现金管理货币市场基金基金经理。自2016年5月起同时担任上投摩根天添盈货币市场基金和上投摩根天添宝货币市场基金基金经理。自2020年03月20日担任上投摩根货币市场基金基金经理。",	000857,上投摩根天添盈货币E
30358426,鞠婷,80050229,上投摩根基金,https://pdf.dfcfw.com/pdf/H8_30358426_1.JPG,2015-07-09,1013.74,14.64%,"鞠婷女士:硕士,1997年7月至2001年5月在中国建设银行第一支行担任助理经济师,2006年3月至2014年10月在瑞穗银行总行担任总经理助理,自2014年10月起加入上投摩根基金管理有限公司,担任上投摩根基金管理有限公司货币市场投资部基金经理助理一职,自2015年7月起担任上投摩根现金管理货币市场基金基金经理。自2016年5月起同时担任上投摩根天添盈货币市场基金和上投摩根天添宝货币市场基金基金经理。自2020年03月20日担任上投摩根货币市场基金基金经理。",	000713,上投摩根天添宝货币B
30501169,金晟哲,80000226,博时基金,https://pdf.dfcfw.com/pdf/H8_30501169_1.PNG,2016-10-24,137.18,114.98%,金晟哲先生:硕士。2012年从北京大学硕士研究生毕业后加入博时基金管理有限公司。历任研究员、高级研究员、资深研究员、博时睿利定增灵活配置混合型证券投资基金(2017年2月28日-2017年12月1日)、博时睿益定增灵活配置混合型证券投资基金(2017年2月28日-2018年2月22日)、博时睿益事件驱动灵活配置混合型证券投资基金(LOF)(2018年2月23日-2018年8月13日)、博时睿丰灵活配置定期开放混合型证券投资基金(2017年3月22日-2018年12月8日)的基金经理、研究部副总经理。现任研究部副总经理(主持工作)兼博时鑫泽灵活配置混合型证券投资基金(2016年10月24日—至今)、博时价值增长证券投资基金(2017年11月13日—至今)、博时睿利事件驱动灵活配置混合型证券投资基金(LOF)(2017年12月4日—至今)、博时主题行业混合型证券投资基金(LOF)(2020年5月13日—至今)的基金经理。2020年8月26日担任博时荣泰灵活配置混合型证券投资基金基金经理。,	011864,博时恒泰债券A
30501169,金晟哲,80000226,博时基金,https://pdf.dfcfw.com/pdf/H8_30501169_1.PNG,2016-10-24,137.18,114.98%,金晟哲先生:硕士。2012年从北京大学硕士研究生毕业后加入博时基金管理有限公司。历任研究员、高级研究员、资深研究员、博时睿利定增灵活配置混合型证券投资基金(2017年2月28日-2017年12月1日)、博时睿益定增灵活配置混合型证券投资基金(2017年2月28日-2018年2月22日)、博时睿益事件驱动灵活配置混合型证券投资基金(LOF)(2018年2月23日-2018年8月13日)、博时睿丰灵活配置定期开放混合型证券投资基金(2017年3月22日-2018年12月8日)的基金经理、研究部副总经理。现任研究部副总经理(主持工作)兼博时鑫泽灵活配置混合型证券投资基金(2016年10月24日—至今)、博时价值增长证券投资基金(2017年11月13日—至今)、博时睿利事件驱动灵活配置混合型证券投资基金(LOF)(2017年12月4日—至今)、博时主题行业混合型证券投资基金(LOF)(2020年5月13日—至今)的基金经理。2020年8月26日担任博时荣泰灵活配置混合型证券投资基金基金经理。,	011865,博时恒泰债券C
30501169,金晟哲,80000226,博时基金,https://pdf.dfcfw.com/pdf/H8_30501169_1.PNG,2016-10-24,137.18,114.98%,金晟哲先生:硕士。2012年从北京大学硕士研究生毕业后加入博时基金管理有限公司。历任研究员、高级研究员、资深研究员、博时睿利定增灵活配置混合型证券投资基金(2017年2月28日-2017年12月1日)、博时睿益定增灵活配置混合型证券投资基金(2017年2月28日-2018年2月22日)、博时睿益事件驱动灵活配置混合型证券投资基金(LOF)(2018年2月23日-2018年8月13日)、博时睿丰灵活配置定期开放混合型证券投资基金(2017年3月22日-2018年12月8日)的基金经理、研究部副总经理。现任研究部副总经理(主持工作)兼博时鑫泽灵活配置混合型证券投资基金(2016年10月24日—至今)、博时价值增长证券投资基金(2017年11月13日—至今)、博时睿利事件驱动灵活配置混合型证券投资基金(LOF)(2017年12月4日—至今)、博时主题行业混合型证券投资基金(LOF)(2020年5月13日—至今)的基金经理。2020年8月26日担任博时荣泰灵活配置混合型证券投资基金基金经理。,	009967,博时荣泰混合
30501169,金晟哲,80000226,博时基金,https://pdf.dfcfw.com/pdf/H8_30501169_1.PNG,2016-10-24,137.18,114.98%,金晟哲先生:硕士。2012年从北京大学硕士研究生毕业后加入博时基金管理有限公司。历任研究员、高级研究员、资深研究员、博时睿利定增灵活配置混合型证券投资基金(2017年2月28日-2017年12月1日)、博时睿益定增灵活配置混合型证券投资基金(2017年2月28日-2018年2月22日)、博时睿益事件驱动灵活配置混合型证券投资基金(LOF)(2018年2月23日-2018年8月13日)、博时睿丰灵活配置定期开放混合型证券投资基金(2017年3月22日-2018年12月8日)的基金经理、研究部副总经理。现任研究部副总经理(主持工作)兼博时鑫泽灵活配置混合型证券投资基金(2016年10月24日—至今)、博时价值增长证券投资基金(2017年11月13日—至今)、博时睿利事件驱动灵活配置混合型证券投资基金(LOF)(2017年12月4日—至今)、博时主题行业混合型证券投资基金(LOF)(2020年5月13日—至今)的基金经理。2020年8月26日担任博时荣泰灵活配置混合型证券投资基金基金经理。,	160505,博时主题行业混合(LOF)
30501169,金晟哲,80000226,博时基金,https://pdf.dfcfw.com/pdf/H8_30501169_1.PNG,2016-10-24,137.18,114.98%,金晟哲先生:硕士。2012年从北京大学硕士研究生毕业后加入博时基金管理有限公司。历任研究员、高级研究员、资深研究员、博时睿利定增灵活配置混合型证券投资基金(2017年2月28日-2017年12月1日)、博时睿益定增灵活配置混合型证券投资基金(2017年2月28日-2018年2月22日)、博时睿益事件驱动灵活配置混合型证券投资基金(LOF)(2018年2月23日-2018年8月13日)、博时睿丰灵活配置定期开放混合型证券投资基金(2017年3月22日-2018年12月8日)的基金经理、研究部副总经理。现任研究部副总经理(主持工作)兼博时鑫泽灵活配置混合型证券投资基金(2016年10月24日—至今)、博时价值增长证券投资基金(2017年11月13日—至今)、博时睿利事件驱动灵活配置混合型证券投资基金(LOF)(2017年12月4日—至今)、博时主题行业混合型证券投资基金(LOF)(2020年5月13日—至今)的基金经理。2020年8月26日担任博时荣泰灵活配置混合型证券投资基金基金经理。,	050001,博时价值增长混合
30501169,金晟哲,80000226,博时基金,https://pdf.dfcfw.com/pdf/H8_30501169_1.PNG,2016-10-24,137.18,114.98%,金晟哲先生:硕士。2012年从北京大学硕士研究生毕业后加入博时基金管理有限公司。历任研究员、高级研究员、资深研究员、博时睿利定增灵活配置混合型证券投资基金(2017年2月28日-2017年12月1日)、博时睿益定增灵活配置混合型证券投资基金(2017年2月28日-2018年2月22日)、博时睿益事件驱动灵活配置混合型证券投资基金(LOF)(2018年2月23日-2018年8月13日)、博时睿丰灵活配置定期开放混合型证券投资基金(2017年3月22日-2018年12月8日)的基金经理、研究部副总经理。现任研究部副总经理(主持工作)兼博时鑫泽灵活配置混合型证券投资基金(2016年10月24日—至今)、博时价值增长证券投资基金(2017年11月13日—至今)、博时睿利事件驱动灵活配置混合型证券投资基金(LOF)(2017年12月4日—至今)、博时主题行业混合型证券投资基金(LOF)(2020年5月13日—至今)的基金经理。2020年8月26日担任博时荣泰灵活配置混合型证券投资基金基金经理。,	160519,博时睿利事件驱动(LOF)
30501169,金晟哲,80000226,博时基金,https://pdf.dfcfw.com/pdf/H8_30501169_1.PNG,2016-10-24,137.18,114.98%,金晟哲先生:硕士。2012年从北京大学硕士研究生毕业后加入博时基金管理有限公司。历任研究员、高级研究员、资深研究员、博时睿利定增灵活配置混合型证券投资基金(2017年2月28日-2017年12月1日)、博时睿益定增灵活配置混合型证券投资基金(2017年2月28日-2018年2月22日)、博时睿益事件驱动灵活配置混合型证券投资基金(LOF)(2018年2月23日-2018年8月13日)、博时睿丰灵活配置定期开放混合型证券投资基金(2017年3月22日-2018年12月8日)的基金经理、研究部副总经理。现任研究部副总经理(主持工作)兼博时鑫泽灵活配置混合型证券投资基金(2016年10月24日—至今)、博时价值增长证券投资基金(2017年11月13日—至今)、博时睿利事件驱动灵活配置混合型证券投资基金(LOF)(2017年12月4日—至今)、博时主题行业混合型证券投资基金(LOF)(2020年5月13日—至今)的基金经理。2020年8月26日担任博时荣泰灵活配置混合型证券投资基金基金经理。,	003434,博时鑫泽灵活配置混合A
30501169,金晟哲,80000226,博时基金,https://pdf.dfcfw.com/pdf/H8_30501169_1.PNG,2016-10-24,137.18,114.98%,金晟哲先生:硕士。2012年从北京大学硕士研究生毕业后加入博时基金管理有限公司。历任研究员、高级研究员、资深研究员、博时睿利定增灵活配置混合型证券投资基金(2017年2月28日-2017年12月1日)、博时睿益定增灵活配置混合型证券投资基金(2017年2月28日-2018年2月22日)、博时睿益事件驱动灵活配置混合型证券投资基金(LOF)(2018年2月23日-2018年8月13日)、博时睿丰灵活配置定期开放混合型证券投资基金(2017年3月22日-2018年12月8日)的基金经理、研究部副总经理。现任研究部副总经理(主持工作)兼博时鑫泽灵活配置混合型证券投资基金(2016年10月24日—至今)、博时价值增长证券投资基金(2017年11月13日—至今)、博时睿利事件驱动灵活配置混合型证券投资基金(LOF)(2017年12月4日—至今)、博时主题行业混合型证券投资基金(LOF)(2020年5月13日—至今)的基金经理。2020年8月26日担任博时荣泰灵活配置混合型证券投资基金基金经理。,	003435,博时鑫泽灵活配置混合C
30335082,荆树光,80066058,中信建投证券,https://pdf.dfcfw.com/pdf/H8_30335082_1.JPG,2020-12-07,39.75,3.38%,"荆树光先生:中央财经大学硕士,2010年加入中信建投证券资产管理部,先后覆盖研究周期、消费、医药等行业,树立了“稳健长赢,追求绝对收益”的投资理念。投资风格上,擅长偏价值型公司投资,聚焦价值增长、均衡配置、长期投资。2019年3月开始担任中信建投精彩理财灵活配置集合资产管理计划投资主办。",	970016,中信建投价值增长A
30335082,荆树光,80066058,中信建投证券,https://pdf.dfcfw.com/pdf/H8_30335082_1.JPG,2020-12-07,39.75,3.38%,"荆树光先生:中央财经大学硕士,2010年加入中信建投证券资产管理部,先后覆盖研究周期、消费、医药等行业,树立了“稳健长赢,追求绝对收益”的投资理念。投资风格上,擅长偏价值型公司投资,聚焦价值增长、均衡配置、长期投资。2019年3月开始担任中信建投精彩理财灵活配置集合资产管理计划投资主办。",	970017,中信建投价值增长C
30489319,贾仁栋,80036782,招商基金,https://pdf.dfcfw.com/pdf/H8_30489319_1.PNG,2016-09-07,1.32,92.04%,"贾仁栋先生:硕士2006年10月加入万家基金管理有限公司研究部,任研究员;2007年11月加入光大保德信基金管理有限公司投资研究部,任研究员;2010年1月加入国金证券股份有限公司研究所,任行业研究员;2010年12月至2012年12月于平安养老保险股份有限公司年金投资部工作,任投资经理;2014年1月加入万家共赢资产管理有限公司证券投资部,曾任投资经理;2015年7月加入招商基金管理有限公司,曾任投资经理、招商增荣灵活配置混合型证券投资基金(LOF)基金经理,现任招商睿祥定期开放混合型证券投资基金基金经理。",	002416,招商丰利灵活配置混合C
30489319,贾仁栋,80036782,招商基金,https://pdf.dfcfw.com/pdf/H8_30489319_1.PNG,2016-09-07,1.32,92.04%,"贾仁栋先生:硕士2006年10月加入万家基金管理有限公司研究部,任研究员;2007年11月加入光大保德信基金管理有限公司投资研究部,任研究员;2010年1月加入国金证券股份有限公司研究所,任行业研究员;2010年12月至2012年12月于平安养老保险股份有限公司年金投资部工作,任投资经理;2014年1月加入万家共赢资产管理有限公司证券投资部,曾任投资经理;2015年7月加入招商基金管理有限公司,曾任投资经理、招商增荣灵活配置混合型证券投资基金(LOF)基金经理,现任招商睿祥定期开放混合型证券投资基金基金经理。",	000679,招商丰利灵活配置混合A
30489319,贾仁栋,80036782,招商基金,https://pdf.dfcfw.com/pdf/H8_30489319_1.PNG,2016-09-07,1.32,92.04%,"贾仁栋先生:硕士2006年10月加入万家基金管理有限公司研究部,任研究员;2007年11月加入光大保德信基金管理有限公司投资研究部,任研究员;2010年1月加入国金证券股份有限公司研究所,任行业研究员;2010年12月至2012年12月于平安养老保险股份有限公司年金投资部工作,任投资经理;2014年1月加入万家共赢资产管理有限公司证券投资部,曾任投资经理;2015年7月加入招商基金管理有限公司,曾任投资经理、招商增荣灵活配置混合型证券投资基金(LOF)基金经理,现任招商睿祥定期开放混合型证券投资基金基金经理。",	003004,招商睿祥定开混合
30319133,蒋秋洁,80000220,南方基金,https://pdf.dfcfw.com/pdf/H8_30319133_1.PNG,2014-12-18,98.91,91.72%,"蒋秋洁女士:清华大学光电工程硕士,具有基金从业资格。2008年7月加入南方基金,历任产品开发部研发员、研究部研究员、高级研究员,负责通信及传媒行业研究;2014年3月31日至2014年12月18日,任南方隆元基金经理助理;2014年6月10日至2014年12月18日,任南方中国梦基金经理助理;2015年7月31日至2018年11月28日,任南方消费活力基金经理;2014年12月18日至2019年1月18日,任南方消费基金经理;2018年7月5日至2019年12月20日,任南方配售基金经理;2017年5月19日至2020年1月15日,任南方文旅混合基金经理;2015年6月16日至今,任南方天元基金经理;2015年7月24日至今,任南方隆元基金经理;2019年3月15日至今,任南方产业活力基金经理。2020年4月17日担任南方瑞盛三年持有期混合型证券投资基金基金经理。2020年8月14日担任南方产业优势两年持有期混合型证券投资基金基金经理。",	008546,南方产业优势两年混合A
30319133,蒋秋洁,80000220,南方基金,https://pdf.dfcfw.com/pdf/H8_30319133_1.PNG,2014-12-18,98.91,91.72%,"蒋秋洁女士:清华大学光电工程硕士,具有基金从业资格。2008年7月加入南方基金,历任产品开发部研发员、研究部研究员、高级研究员,负责通信及传媒行业研究;2014年3月31日至2014年12月18日,任南方隆元基金经理助理;2014年6月10日至2014年12月18日,任南方中国梦基金经理助理;2015年7月31日至2018年11月28日,任南方消费活力基金经理;2014年12月18日至2019年1月18日,任南方消费基金经理;2018年7月5日至2019年12月20日,任南方配售基金经理;2017年5月19日至2020年1月15日,任南方文旅混合基金经理;2015年6月16日至今,任南方天元基金经理;2015年7月24日至今,任南方隆元基金经理;2019年3月15日至今,任南方产业活力基金经理。2020年4月17日担任南方瑞盛三年持有期混合型证券投资基金基金经理。2020年8月14日担任南方产业优势两年持有期混合型证券投资基金基金经理。",	009781,南方产业优势两年混合C
30319133,蒋秋洁,80000220,南方基金,https://pdf.dfcfw.com/pdf/H8_30319133_1.PNG,2014-12-18,98.91,91.72%,"蒋秋洁女士:清华大学光电工程硕士,具有基金从业资格。2008年7月加入南方基金,历任产品开发部研发员、研究部研究员、高级研究员,负责通信及传媒行业研究;2014年3月31日至2014年12月18日,任南方隆元基金经理助理;2014年6月10日至2014年12月18日,任南方中国梦基金经理助理;2015年7月31日至2018年11月28日,任南方消费活力基金经理;2014年12月18日至2019年1月18日,任南方消费基金经理;2018年7月5日至2019年12月20日,任南方配售基金经理;2017年5月19日至2020年1月15日,任南方文旅混合基金经理;2015年6月16日至今,任南方天元基金经理;2015年7月24日至今,任南方隆元基金经理;2019年3月15日至今,任南方产业活力基金经理。2020年4月17日担任南方瑞盛三年持有期混合型证券投资基金基金经理。2020年8月14日担任南方产业优势两年持有期混合型证券投资基金基金经理。",	009152,南方瑞盛三年混合A
30319133,蒋秋洁,80000220,南方基金,https://pdf.dfcfw.com/pdf/H8_30319133_1.PNG,2014-12-18,98.91,91.72%,"蒋秋洁女士:清华大学光电工程硕士,具有基金从业资格。2008年7月加入南方基金,历任产品开发部研发员、研究部研究员、高级研究员,负责通信及传媒行业研究;2014年3月31日至2014年12月18日,任南方隆元基金经理助理;2014年6月10日至2014年12月18日,任南方中国梦基金经理助理;2015年7月31日至2018年11月28日,任南方消费活力基金经理;2014年12月18日至2019年1月18日,任南方消费基金经理;2018年7月5日至2019年12月20日,任南方配售基金经理;2017年5月19日至2020年1月15日,任南方文旅混合基金经理;2015年6月16日至今,任南方天元基金经理;2015年7月24日至今,任南方隆元基金经理;2019年3月15日至今,任南方产业活力基金经理。2020年4月17日担任南方瑞盛三年持有期混合型证券投资基金基金经理。2020年8月14日担任南方产业优势两年持有期混合型证券投资基金基金经理。",	009153,南方瑞盛三年混合C
30319133,蒋秋洁,80000220,南方基金,https://pdf.dfcfw.com/pdf/H8_30319133_1.PNG,2014-12-18,98.91,91.72%,"蒋秋洁女士:清华大学光电工程硕士,具有基金从业资格。2008年7月加入南方基金,历任产品开发部研发员、研究部研究员、高级研究员,负责通信及传媒行业研究;2014年3月31日至2014年12月18日,任南方隆元基金经理助理;2014年6月10日至2014年12月18日,任南方中国梦基金经理助理;2015年7月31日至2018年11月28日,任南方消费活力基金经理;2014年12月18日至2019年1月18日,任南方消费基金经理;2018年7月5日至2019年12月20日,任南方配售基金经理;2017年5月19日至2020年1月15日,任南方文旅混合基金经理;2015年6月16日至今,任南方天元基金经理;2015年7月24日至今,任南方隆元基金经理;2019年3月15日至今,任南方产业活力基金经理。2020年4月17日担任南方瑞盛三年持有期混合型证券投资基金基金经理。2020年8月14日担任南方产业优势两年持有期混合型证券投资基金基金经理。",	000955,南方产业活力
30319133,蒋秋洁,80000220,南方基金,https://pdf.dfcfw.com/pdf/H8_30319133_1.PNG,2014-12-18,98.91,91.72%,"蒋秋洁女士:清华大学光电工程硕士,具有基金从业资格。2008年7月加入南方基金,历任产品开发部研发员、研究部研究员、高级研究员,负责通信及传媒行业研究;2014年3月31日至2014年12月18日,任南方隆元基金经理助理;2014年6月10日至2014年12月18日,任南方中国梦基金经理助理;2015年7月31日至2018年11月28日,任南方消费活力基金经理;2014年12月18日至2019年1月18日,任南方消费基金经理;2018年7月5日至2019年12月20日,任南方配售基金经理;2017年5月19日至2020年1月15日,任南方文旅混合基金经理;2015年6月16日至今,任南方天元基金经理;2015年7月24日至今,任南方隆元基金经理;2019年3月15日至今,任南方产业活力基金经理。2020年4月17日担任南方瑞盛三年持有期混合型证券投资基金基金经理。2020年8月14日担任南方产业优势两年持有期混合型证券投资基金基金经理。",	202007,南方隆元产业主题混合
30319133,蒋秋洁,80000220,南方基金,https://pdf.dfcfw.com/pdf/H8_30319133_1.PNG,2014-12-18,98.91,91.72%,"蒋秋洁女士:清华大学光电工程硕士,具有基金从业资格。2008年7月加入南方基金,历任产品开发部研发员、研究部研究员、高级研究员,负责通信及传媒行业研究;2014年3月31日至2014年12月18日,任南方隆元基金经理助理;2014年6月10日至2014年12月18日,任南方中国梦基金经理助理;2015年7月31日至2018年11月28日,任南方消费活力基金经理;2014年12月18日至2019年1月18日,任南方消费基金经理;2018年7月5日至2019年12月20日,任南方配售基金经理;2017年5月19日至2020年1月15日,任南方文旅混合基金经理;2015年6月16日至今,任南方天元基金经理;2015年7月24日至今,任南方隆元基金经理;2019年3月15日至今,任南方产业活力基金经理。2020年4月17日担任南方瑞盛三年持有期混合型证券投资基金基金经理。2020年8月14日担任南方产业优势两年持有期混合型证券投资基金基金经理。",	160133,南方天元新产业股票(LOF)
30546820,蒋茜,80042861,东方基金,https://pdf.dfcfw.com/pdf/H8_30546820_1.JPG,2017-07-26,17.88,216.86%,"蒋茜先生:权益投资部总经理,投资决策委员会委员,清华大学工商管理硕士。曾任GCW Consulting高级分析师、中信证券高级经理、天安财产保险股份有限公司研究总监、渤海人寿保险股份有限公司投资总监。2017年5月加盟东方基金管理有限责任公司,曾任研究部总经理。2017年5月加盟东方基金管理股份有限公司,曾任研究部总经理,东方支柱产业灵活配置混合型证券投资基金基金经理、东方精选混合型开放式证券投资基金基金经理、东方互联网嘉混合型证券投资基金基金经理、东方人工智能主题混合型证券投资基金基金经理,现任东方主题精选混合型证券投资基金基金经理、东方创新科技混合型证券投资基金基金经理。",	011458,东方鑫享价值成长一年持有混合A
30546820,蒋茜,80042861,东方基金,https://pdf.dfcfw.com/pdf/H8_30546820_1.JPG,2017-07-26,17.88,216.86%,"蒋茜先生:权益投资部总经理,投资决策委员会委员,清华大学工商管理硕士。曾任GCW Consulting高级分析师、中信证券高级经理、天安财产保险股份有限公司研究总监、渤海人寿保险股份有限公司投资总监。2017年5月加盟东方基金管理有限责任公司,曾任研究部总经理。2017年5月加盟东方基金管理股份有限公司,曾任研究部总经理,东方支柱产业灵活配置混合型证券投资基金基金经理、东方精选混合型开放式证券投资基金基金经理、东方互联网嘉混合型证券投资基金基金经理、东方人工智能主题混合型证券投资基金基金经理,现任东方主题精选混合型证券投资基金基金经理、东方创新科技混合型证券投资基金基金经理。",	011459,东方鑫享价值成长一年持有混合C
30546820,蒋茜,80042861,东方基金,https://pdf.dfcfw.com/pdf/H8_30546820_1.JPG,2017-07-26,17.88,216.86%,"蒋茜先生:权益投资部总经理,投资决策委员会委员,清华大学工商管理硕士。曾任GCW Consulting高级分析师、中信证券高级经理、天安财产保险股份有限公司研究总监、渤海人寿保险股份有限公司投资总监。2017年5月加盟东方基金管理有限责任公司,曾任研究部总经理。2017年5月加盟东方基金管理股份有限公司,曾任研究部总经理,东方支柱产业灵活配置混合型证券投资基金基金经理、东方精选混合型开放式证券投资基金基金经理、东方互联网嘉混合型证券投资基金基金经理、东方人工智能主题混合型证券投资基金基金经理,现任东方主题精选混合型证券投资基金基金经理、东方创新科技混合型证券投资基金基金经理。",	001702,东方创新科技混合
30546820,蒋茜,80042861,东方基金,https://pdf.dfcfw.com/pdf/H8_30546820_1.JPG,2017-07-26,17.88,216.86%,"蒋茜先生:权益投资部总经理,投资决策委员会委员,清华大学工商管理硕士。曾任GCW Consulting高级分析师、中信证券高级经理、天安财产保险股份有限公司研究总监、渤海人寿保险股份有限公司投资总监。2017年5月加盟东方基金管理有限责任公司,曾任研究部总经理。2017年5月加盟东方基金管理股份有限公司,曾任研究部总经理,东方支柱产业灵活配置混合型证券投资基金基金经理、东方精选混合型开放式证券投资基金基金经理、东方互联网嘉混合型证券投资基金基金经理、东方人工智能主题混合型证券投资基金基金经理,现任东方主题精选混合型证券投资基金基金经理、东方创新科技混合型证券投资基金基金经理。",	400032,东方主题精选混合
30512490,纪青,80128562,富安达基金,https://pdf.dfcfw.com/pdf/H8_30512490_1.JPG,2016-12-16,1.13,133.67%,"纪青女士:硕士研究生,历任中海基金投研中心金融工程分析师;富安达基金管理有限公司高级金融工程研究员 。任富安达基金管理有限公司研究发展部指数与量化投资部副经理,富安达健康人生灵活配置混合型证券投资基金基金经理。2019年11月19日担任富安达中证500指数增强型证券投资基金基金经理。",	007943,富安达中证500指数增强
30512490,纪青,80128562,富安达基金,https://pdf.dfcfw.com/pdf/H8_30512490_1.JPG,2016-12-16,1.13,133.67%,"纪青女士:硕士研究生,历任中海基金投研中心金融工程分析师;富安达基金管理有限公司高级金融工程研究员 。任富安达基金管理有限公司研究发展部指数与量化投资部副经理,富安达健康人生灵活配置混合型证券投资基金基金经理。2019年11月19日担任富安达中证500指数增强型证券投资基金基金经理。",	001861,富安达健康人生混合
